taxon_oid	Name	IMG_Phylum	IMG_Class	IMG_Order	IMG_Family	IMG_Genus	Institution	Host	Fraction	HostFraction	gene-genome	NumfliC	clust1	clust2	clust3	clust4	NumOperons	genesInOperon	T3SS	T6SS	coronatine
2643221760	Sphingomonas_sp._Leaf230	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644840057-2643221760	1	1	0	0	0	0	0	0	0	0
2636416068	Paenibacillus_sp._CL123	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2639141111-2636416068	1	0	1	0	0	0	0	0	0	0
2615840592	Cupriavidus_sp._YR651	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	ORNL	Populus	Root	Populus_Root	2616174305-2615840592	1	1	0	0	0	0	0	1	0	1
2643221710	Bacillus_sp._Soil768D1	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	MPCologne	Arabidopsis	Soil	Arabidopsis_Soil	2644603061-2643221710	1	0	1	0	0	0	0	0	0	0
2523533506	Pseudomonas_sp._LAMO17WK12:I4	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2523564811-2523533506	1	1	0	0	0	0	0	1	0	1
2684623003	Pseudomonas_sp._OV546	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ORNL	Populus	Root	Populus_Root	2686389294-2684623003	1	1	0	0	0	0	0	1	1	1
2643221732	Bacillus_sp._Root239	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644721875-2643221732	1	0	1	0	0	0	0	0	0	0
2540341236	Pseudomonas_sp._URMO17WK12:I8	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2540998023-2540341236	1	1	0	0	0	0	0	0	1	0
2643221839	Methylobacterium_sp._Leaf87	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645179297-2643221839	1	0	0	1	0	0	0	0	0	0
2582581867	Rhizobium_sp._OV201	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ORNL	Populus	Root	Populus_Root	2585398597-2582581867	5	0	0	1	0	1	3	0	0	0
2643221780	Rhizobium_sp._Leaf68	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644923440-2643221780	4	0	0	1	0	1	4	0	1	0
2643221774	Erwinia_sp._Leaf53	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644898433-2643221774	2	1	0	0	0	0	0	0	1	0
2585428057	Methylibium_sp._YR605	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Methylibium	ORNL	Populus	Root	Populus_Root	2587730772-2585428057	2	1	0	0	0	1	2	0	1	0
2643221933	Rhizobium_sp._Leaf383	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645587032-2643221933	4	0	0	1	0	1	3	0	0	0
2643221581	Pseudoxanthomonas_sp._Root65	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643916499-2643221581	5	1	0	0	0	2	6	0	0	0
2643221816	Sphingomonas_sp._Leaf198	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645086964-2643221816	2	1	0	1	0	0	0	0	0	0
2643221868	Methylobacterium_sp._Leaf106	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645312525-2643221868	1	0	0	1	0	0	0	0	0	0
2643221649	Leifsonia_sp._Root4	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644279194-2643221649	1	0	1	0	0	0	0	0	0	0
2643221752	Xylophilus_sp._Leaf220	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Xylophilus	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644810127-2643221752	1	1	0	0	0	0	0	0	0	0
2582581311	Burkholderia_sp._WP42	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	ORNL	Populus	Root	Populus_Root	2585292067-2582581311	1	1	0	0	0	0	0	1	1	1
2643221940	Methylophilus_sp._Leaf459	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylophilus	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645622603-2643221940	1	1	0	0	0	0	0	0	0	0
2643221556	Massilia_sp._Root1485	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643801418-2643221556	4	1	0	0	0	0	0	0	1	0
2643221793	Sphingomonas_sp._Leaf11	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644982466-2643221793	1	1	0	0	0	0	0	0	1	0
2643221550	Mesorhizobium_sp._Root552	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643774361-2643221550	3	0	0	1	0	1	2	0	0	0
2690315662	Paenibacillus_sp._CF095	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	ORNL	Populus	Root	Populus_Root	2690621739-2690315662	1	0	1	0	0	0	0	0	0	0
2643221607	Rhizobium_sp._Root73	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644047032-2643221607	6	0	0	1	0	0	0	0	0	0
2615840602	Cupriavidus_sp._OV096	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	ORNL	Populus	Root	Populus_Root	2616211242-2615840602	1	1	0	0	0	0	0	1	0	1
2687453682	Brevibacillus_sp._OK042	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	ORNL	Populus	Root	Populus_Root	2689705471-2687453682	2	0	1	0	0	0	0	0	0	0
2518645597	Pseudomonas_sp._URMO17WK12:I6	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2518974650-2518645597	1	1	0	0	0	0	0	0	0	0
2643221558	Rhizobium_sp._Root149	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643812865-2643221558	4	0	0	1	0	1	3	0	0	0
2643221840	Curtobacterium_sp._Leaf261	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645182648-2643221840	1	0	1	0	0	0	0	0	0	0
2643221570	Acidovorax_sp._Root568	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643867435-2643221570	3	1	0	0	0	1	2	0	0	0
2585427609	Agrobacterium_rhizogenes_CF263	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	ORNL	Populus	Root	Populus_Root	2585905750-2585427609	5	0	0	1	0	1	3	0	0	0
2582581307	Rhizobium_sp._YR060	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ORNL	Populus	Root	Populus_Root	2585273893-2582581307	5	0	0	1	0	1	3	0	0	0
2643221782	Sphingomonas_sp._Leaf231	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644931960-2643221782	2	1	0	1	0	0	0	0	0	0
2643221804	Methylobacterium_sp._Leaf113	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645033750-2643221804	1	0	0	1	0	0	0	0	0	0
2643221797	Pseudorhodoferax_sp._Leaf267	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645005548-2643221797	2	1	0	0	0	1	2	0	1	0
2643221860	Rhizobium_sp._Leaf262	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645273737-2643221860	5	0	0	1	0	1	4	0	0	0
2643221650	Pseudomonas_sp._Root401	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644281772-2643221650	1	1	0	0	0	0	0	0	0	0
2582581299	Rhizobium_leguminosarum_OV483	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ORNL	Populus	Root	Populus_Root	2585229782-2582581299	5	0	0	1	0	2	4	0	0	0
2643221927	Exiguobacterium_sp._Leaf196	Firmicutes	Bacilli	Bacillales	unclassified	Exiguobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645558786-2643221927	2	0	1	0	0	1	2	0	0	0
2639762622	Bacillus_sp._CL25	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2640253185-2639762622	4	0	1	0	0	1	3	0	0	0
2643221557	Ensifer_sp._Root558	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643806185-2643221557	3	0	0	1	0	0	0	0	0	0
2687453790	Sphingobium_sp._AP50	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	ORNL	Populus	Root	Populus_Root	2690195681-2687453790	1	1	0	0	0	0	0	0	0	0
2609459740	Polaromonas_sp._OV174	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	ORNL	Populus	Root	Populus_Root	2609830057-2609459740	1	1	0	0	0	0	0	0	0	0
2643221509	Agrobacterium_tumefaciens_CL32Tsu	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	UNC	Arabidopsis	Root	Arabidopsis_Root	2643618824-2643221509	5	0	0	1	0	1	2	0	1	0
2582581305	Sphingomonas_wittichii_YR128	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ORNL	Populus	Root	Populus_Root	2585260400-2582581305	2	1	0	0	0	1	2	0	0	0
2585427591	Rahnella_aquatilis_OV744	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	ORNL	Populus	Root	Populus_Root	2585828192-2585427591	1	1	0	0	0	0	0	0	1	0
2582581280	Caulobacter_henricii_CF287	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	ORNL	Populus	Root	Populus_Root	2585153228-2582581280	5	0	0	1	0	1	2	1	1	1
2593339266	Luteibacter_sp._UNC138MFCol5.1	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	UNC	Arabidopsis	Root	Arabidopsis_Root	2595557882-2593339266	1	1	0	0	0	0	0	0	1	0
2690315677	Paenibacillus_sp._OK076	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	ORNL	Populus	Root	Populus_Root	2690682770-2690315677	2	0	1	0	0	0	0	0	0	0
2643221713	Pseudomonas_sp._Root9	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644621972-2643221713	1	1	0	0	0	0	0	1	1	1
2643221625	Rhizobacter_sp._Root29	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Rhizobacter	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644142688-2643221625	2	1	0	0	0	1	2	1	1	1
2643221923	Exiguobacterium_sp._Leaf187	Firmicutes	Bacilli	Bacillales	unclassified	Exiguobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645541214-2643221923	2	0	1	0	0	0	0	0	0	0
2615840634	Paenibacillus_sp._YR247	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	ORNL	Populus	Root	Populus_Root	2616341377-2615840634	1	0	1	0	0	0	0	0	0	0
2643221950	Bacillus_sp._Leaf49	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645667606-2643221950	1	0	1	0	0	0	0	0	0	0
2643221809	Massilia_sp._Leaf139	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645058153-2643221809	1	1	0	0	0	0	0	0	1	0
2643221836	Frigoribacterium_sp._Leaf254	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Frigoribacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645167367-2643221836	1	0	1	0	0	0	0	0	0	0
2643221799	Methylobacterium_sp._Leaf102	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645011813-2643221799	1	0	0	1	0	0	0	0	0	0
2585427592	Rahnella_aquatilis_OV588	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	ORNL	Populus	Root	Populus_Root	2585833880-2585427592	1	1	0	0	0	0	0	0	1	0
2609459726	Arthrobacter_sp._OV118	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	ORNL	Populus	Root	Populus_Root	2609770335-2609459726	1	0	1	0	0	0	0	0	0	0
2643221691	Caulobacter_sp._Root487D2Y	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644509563-2643221691	4	0	0	1	0	1	2	0	0	0
2639763200	Leifsonia_sp._509MF	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	UNC	Arabidopsis	Root	Arabidopsis_Root	2642415035-2639763200	1	0	1	0	0	0	0	0	0	0
2643221841	Methylobacterium_sp._Leaf88	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645188239-2643221841	1	0	0	1	0	0	0	0	0	0
2643221869	Brevundimonas_sp._Leaf280	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645315126-2643221869	5	0	0	1	0	2	7	0	0	0
2609459631	Dyella_sp._OK004	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	ORNL	Populus	Root	Populus_Root	2609549482-2609459631	1	1	0	0	0	0	0	1	0	1
2643221630	Microbacterium_sp._Root322	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644172993-2643221630	1	0	1	0	0	0	0	0	0	0
2643221656	Pelomonas_sp._Root405	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644314335-2643221656	3	1	0	0	0	1	3	1	0	1
2582581293	Caulobacter_henricii_YR570	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	ORNL	Populus	Root	Populus_Root	2585196918-2582581293	5	0	0	1	0	1	2	1	1	1
2519899637	Pseudomonas_sp._URMO17WK12:I7	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2520456386-2519899637	1	1	0	0	0	0	0	0	1	0
2643221833	Sphingomonas_sp._Leaf339	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645154159-2643221833	1	1	0	0	0	0	0	0	0	0
2643221689	Rhizobium_sp._Root483D2	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644496632-2643221689	5	0	0	1	0	1	3	0	0	0
2643221751	Sphingomonas_sp._Leaf20	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644804303-2643221751	2	1	0	1	0	0	0	0	0	0
2687453690	Variovorax_sp._OK202	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	ORNL	Populus	Root	Populus_Root	2689755758-2687453690	1	1	0	0	0	0	0	1	0	1
2643221731	Bacillus_sp._Root147	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644719670-2643221731	1	0	1	0	0	0	0	0	0	0
2713896891	Mesorhizobium_sp._Root172	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2714749194-2713896891	2	0	0	1	0	1	2	0	0	0
2585427608	Agrobacterium_rhizogenes_OV677	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	ORNL	Populus	Root	Populus_Root	2585900743-2585427608	5	0	0	1	0	1	3	0	0	0
2510065092	Rhizobium_sp._IBUN	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	UNC	Arabidopsis	Root	Arabidopsis_Root	2510430840-2510065092	4	0	0	1	0	1	3	0	0	0
2643221789	Acidovorax_sp._Leaf78	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644965713-2643221789	3	1	0	0	0	1	2	0	1	0
2643221645	Massilia_sp._Root351	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644253968-2643221645	2	1	0	0	0	0	0	0	1	0
2556921674	Dyella_japonica_UNC79MFTsu3.2	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	UNC	Arabidopsis	Root	Arabidopsis_Root	2558297374-2556921674	1	1	0	0	0	0	0	1	0	1
2643221579	Pseudoxanthomonas_sp._Root630	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643906400-2643221579	2	1	0	0	0	1	3	0	0	0
2643221906	Microbacterium_sp._Leaf159	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645474786-2643221906	1	0	1	0	0	0	0	0	0	0
2643221536	Paenibacillus_sp._CL97	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2643707938-2643221536	1	0	1	0	0	0	0	0	0	0
2643221796	Methylobacterium_sp._Leaf99	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644997029-2643221796	1	0	0	1	0	0	0	0	0	0
2643221602	Pseudomonas_sp._Root71	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644022275-2643221602	1	1	0	0	0	0	0	0	1	0
2639762524	Paenibacillus_sp._181MFCol5.1	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2639841902-2639762524	1	0	1	0	0	0	0	0	0	0
2687453687	Variovorax_sp._OV084	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	ORNL	Populus	Root	Populus_Root	2689734541-2687453687	1	1	0	0	0	0	0	0	1	0
2510065055	Pseudomonas_sp._MOIL14HWK12:I2	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2510294476-2510065055	1	1	0	0	0	0	0	0	0	0
2617270730	Stenotrophomonas_sp._YR243	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ORNL	Populus	Root	Populus_Root	2617329988-2617270730	1	1	0	0	0	0	0	0	1	0
2643221694	Cellulomonas_sp._Root137	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644523665-2643221694	1	0	1	0	0	0	0	0	0	0
2643221765	Sphingomonas_sp._Leaf33	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644857742-2643221765	1	1	0	0	0	0	0	0	0	0
2693429828	Bacillus_sp._OV322	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ORNL	Populus	Root	Populus_Root	2694848089-2693429828	1	0	1	0	0	0	0	0	0	0
2521172559	Agrobacterium_sp._719_389	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	UNC	Arabidopsis	Root	Arabidopsis_Root	2521438042-2521172559	5	0	0	1	0	1	2	0	1	0
2510065053	Pseudomonas_sp._MOIL14HWK12:I1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2510281238-2510065053	1	1	0	0	0	0	0	0	0	0
2563366739	Phyllobacterium_sp._UNC302MFCol5.2	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	UNC	Arabidopsis	Root	Arabidopsis_Root	2563857524-2563366739	1	0	0	1	0	0	0	0	0	0
2643221576	Nocardioides_sp._Root614	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643892198-2643221576	1	0	1	0	0	0	0	0	0	0
2636416057	Pseudomonas_sp._48MFCvi1.1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	UNC	Arabidopsis	Root	Arabidopsis_Root	2639081870-2636416057	1	1	0	0	0	0	0	0	0	0
2643221652	Acidovorax_sp._Root402	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644295128-2643221652	3	1	0	0	0	1	2	0	1	0
2643221577	Rhodanobacter_sp._Root627	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643896740-2643221577	1	1	0	0	0	0	0	0	1	0
2690315639	Pantoea_sp._OV426	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	ORNL	Populus	Root	Populus_Root	2690504835-2690315639	2	1	0	0	0	0	0	1	0	1
2643221589	Pseudomonas_sp._Root68	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2643952513-2643221589	1	1	0	0	0	0	0	0	1	0
2523533502	Pseudomonas_sp._LAMO17WK12:I2	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2523544207-2523533502	1	1	0	0	0	0	0	1	1	1
2643221949	Bacillus_sp._Leaf13	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645661469-2643221949	1	0	1	0	0	0	0	0	0	0
2643221698	Ensifer_sp._Root142	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644542785-2643221698	1	0	0	1	0	0	0	0	0	0
2523231084	Pseudomonas_sp._LAIL14HWK12:I7	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2523524506-2523231084	1	1	0	0	0	0	0	0	0	0
2643221506	Paenibacillus_sp._CL06Col	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2643604051-2643221506	1	0	1	0	0	0	0	0	0	0
2615840539	Bacillus_sp._OK061	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ORNL	Populus	Root	Populus_Root	2615992930-2615840539	2	0	1	0	0	1	2	0	0	0
2690315635	Variovorax_sp._OK212	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	ORNL	Populus	Root	Populus_Root	2690479412-2690315635	1	1	0	0	0	0	0	1	0	1
2639762589	Leifsonia_sp._466MF	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	UNC	Arabidopsis	Root	Arabidopsis_Root	2640097592-2639762589	1	0	1	0	0	0	0	0	0	0
2643221936	Rhizobium_sp._Leaf391	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645603908-2643221936	4	0	0	1	0	1	2	0	0	0
2643221861	Methylobacterium_sp._Leaf90	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645276944-2643221861	1	0	0	1	0	0	0	0	1	0
2643221777	Sphingomonas_sp._Leaf62	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644913634-2643221777	1	1	0	0	0	0	0	0	0	0
2643221484	Pseudomonas_sp._113MF	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	UNC	Arabidopsis	Root	Arabidopsis_Root	2643483377-2643221484	1	1	0	0	0	0	0	0	0	0
2526164530	Pseudomonas_sp._LAIL14HWK12:I5	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2526274675-2526164530	1	1	0	0	0	0	0	1	0	1
